year,round,seed1,team1,adj_eff1,adj_off1,adj_def1,barthag1,efg1,to_pct1,orb_pct1,wins1,losses1,three_pct1,opp_three_pct1,seed2,team2,adj_eff2,adj_off2,adj_def2,barthag2,efg2,to_pct2,orb_pct2,wins2,losses2,three_pct2,opp_three_pct2,winner
2016,2,12,Little Rock,4.82,114.59,109.74,0.5728,0.4909,0.164,0.3305,20,10,0.3398,0.3315,4,Iowa State,17.03,114.23,96.32,0.7397,0.5381,0.1658,0.2614,25,5,0.3625,0.2996,Iowa State
2016,2,11,Gonzaga,7.67,112.23,104.25,0.6272,0.5171,0.1903,0.329,19,11,0.3268,0.3044,3,Utah,24.68,117.45,93.11,0.8638,0.5398,0.14,0.3344,28,4,0.3355,0.3231,Gonzaga
2016,2,10,Syracuse,8.9,113.54,104.5,0.6449,0.5373,0.1695,0.2733,23,10,0.3512,0.3409,15,Middle Tennessee,0.67,112.03,110.83,0.5112,0.5031,0.1652,0.3266,20,16,0.3616,0.3506,Syracuse
2016,3,1,Virginia,29.48,122.23,91.76,0.9328,0.5398,0.1476,0.2973,29,4,0.39,0.3144,4,Iowa State,17.03,114.23,96.32,0.7397,0.5381,0.1658,0.2614,25,5,0.3625,0.2996,Virginia
2016,3,11,Gonzaga,7.67,112.23,104.25,0.6272,0.5171,0.1903,0.329,19,11,0.3268,0.3044,10,Syracuse,8.9,113.54,104.5,0.6449,0.5373,0.1695,0.2733,23,10,0.3512,0.3409,Syracuse
2016,4,1,Virginia,29.48,122.23,91.76,0.9328,0.5398,0.1476,0.2973,29,4,0.39,0.3144,10,Syracuse,8.9,113.54,104.5,0.6449,0.5373,0.1695,0.2733,23,10,0.3512,0.3409,Syracuse
2016,5,2,Villanova,24.49,121.89,97.62,0.8729,0.5635,0.1714,0.2777,30,5,0.3814,0.3292,2,Oklahoma,24.76,119.48,94.38,0.8881,0.5451,0.1682,0.319,29,4,0.3897,0.3241,Villanova
2016,5,1,North Carolina,30.48,124.58,95.07,0.9618,0.5737,0.14,0.3149,33,4,0.3675,0.28,10,Syracuse,8.9,113.54,104.5,0.6449,0.5373,0.1695,0.2733,23,10,0.3512,0.3409,North Carolina
2016,6,2,Villanova,24.49,121.89,97.62,0.8729,0.5635,0.1714,0.2777,30,5,0.3814,0.3292,1,North Carolina,30.48,124.58,95.07,0.9618,0.5737,0.14,0.3149,33,4,0.3675,0.28,Villanova
2017,1,1,North Carolina,31.76,124.8,92.72,0.98,0.5763,0.1583,0.3151,33,3,0.3499,0.2923,16,Texas Southern,-1.97,108.85,110.69,0.4806,0.4832,0.1627,0.3035,17,15,0.3513,0.3511,North Carolina
2017,1,8,Arkansas,13.31,116.95,103.98,0.7074,0.5363,0.1583,0.2674,24,9,0.3567,0.3138,9,Seton Hall,9.65,112.39,102.55,0.6426,0.5036,0.1784,0.3319,21,11,0.3313,0.3368,Arkansas
2017,1,5,Minnesota,17.81,116.12,97.36,0.7849,0.5517,0.148,0.2997,26,6,0.3617,0.3266,12,Middle Tennessee,7.47,112.72,105.72,0.6255,0.5023,0.1783,0.331,20,9,0.3233,0.3495,Middle Tennessee
2017,1,4,Butler,17.52,115.72,97.36,0.7643,0.5354,0.1457,0.2766,24,9,0.3541,0.3171,13,Bucknell,2.42,111.59,110.1,0.5318,0.4891,0.1918,0.3231,21,9,0.3261,0.3371,Butler
2017,1,6,Cincinnati,16.86,118.03,100.98,0.7702,0.5197,0.1583,0.318,22,10,0.349,0.3105,11,Kansas State,5.0,114.89,109.31,0.5692,0.5188,0.1766,0.2803,22,9,0.3327,0.313,Cincinnati
2017,1,3,UCLA,19.25,119.01,98.93,0.7921,0.5213,0.1774,0.3336,29,5,0.3841,0.3367,14,Kent State,3.79,113.67,110.55,0.5657,0.5134,0.1747,0.3021,22,14,0.3158,0.2998,UCLA
2017,1,7,Dayton,15.34,118.73,103.58,0.7321,0.5267,0.162,0.3182,21,10,0.3734,0.3012,10,Wichita State,9.16,110.67,101.47,0.6547,0.5088,0.1684,0.3047,21,11,0.354,0.3228,Wichita State
2017,1,2,Kentucky,22.47,117.7,95.93,0.8311,0.5375,0.1645,0.2741,30,4,0.3696,0.2817,15,Northern Kentucky,2.57,113.8,110.88,0.5561,0.4887,0.1867,0.2659,20,13,0.3551,0.3286,Kentucky
2017,2,1,North Carolina,31.76,124.8,92.72,0.98,0.5763,0.1583,0.3151,33,3,0.3499,0.2923,8,Arkansas,13.31,116.95,103.98,0.7074,0.5363,0.1583,0.2674,24,9,0.3567,0.3138,North Carolina
2017,2,12,Middle Tennessee,7.47,112.72,105.72,0.6255,0.5023,0.1783,0.331,20,9,0.3233,0.3495,4,Butler,17.52,115.72,97.36,0.7643,0.5354,0.1457,0.2766,24,9,0.3541,0.3171,Butler
2017,2,6,Cincinnati,16.86,118.03,100.98,0.7702,0.5197,0.1583,0.318,22,10,0.349,0.3105,3,UCLA,19.25,119.01,98.93,0.7921,0.5213,0.1774,0.3336,29,5,0.3841,0.3367,Cincinnati
2017,2,10,Wichita State,9.16,110.67,101.47,0.6547,0.5088,0.1684,0.3047,21,11,0.354,0.3228,2,Kentucky,22.47,117.7,95.93,0.8311,0.5375,0.1645,0.2741,30,4,0.3696,0.2817,Kentucky
2017,3,1,North Carolina,31.76,124.8,92.72,0.98,0.5763,0.1583,0.3151,33,3,0.3499,0.2923,4,Butler,17.52,115.72,97.36,0.7643,0.5354,0.1457,0.2766,24,9,0.3541,0.3171,North Carolina
2017,3,6,Cincinnati,16.86,118.03,100.98,0.7702,0.5197,0.1583,0.318,22,10,0.349,0.3105,2,Kentucky,22.47,117.7,95.93,0.8311,0.5375,0.1645,0.2741,30,4,0.3696,0.2817,Kentucky
2017,4,1,North Carolina,31.76,124.8,92.72,0.98,0.5763,0.1583,0.3151,33,3,0.3499,0.2923,2,Kentucky,22.47,117.7,95.93,0.8311,0.5375,0.1645,0.2741,30,4,0.3696,0.2817,North Carolina
2017,1,1,Gonzaga,30.7,124.05,94.17,0.9703,0.5695,0.14,0.3035,32,2,0.3672,0.28,16,South Dakota State,-5.87,109.21,114.32,0.424,0.4926,0.1875,0.2847,17,17,0.3586,0.3263,Gonzaga
2017,1,8,Northwestern,13.17,112.94,98.88,0.682,0.5291,0.1713,0.2719,20,11,0.3815,0.3234,9,Vanderbilt,10.71,111.35,100.07,0.6484,0.5355,0.172,0.2977,24,8,0.3422,0.3438,Northwestern
2017,1,5,Notre Dame,17.26,115.95,98.93,0.7469,0.5381,0.1734,0.3289,26,8,0.3586,0.3063,12,Princeton,5.36,112.91,107.99,0.5968,0.4963,0.1667,0.2623,21,11,0.3359,0.327,Notre Dame
2017,1,4,West Virginia,16.7,114.02,97.75,0.7436,0.5257,0.1492,0.2734,23,7,0.3281,0.3356,13,Bucknell,2.42,111.59,110.1,0.5318,0.4891,0.1918,0.3231,21,9,0.3261,0.3371,West Virginia
2017,1,6,Maryland,17.93,119.04,101.23,0.7672,0.5489,0.1755,0.3262,25,7,0.3294,0.3071,11,Xavier,10.09,115.63,105.78,0.6372,0.5326,0.1735,0.26,22,9,0.3255,0.321,Xavier
2017,1,3,Florida State,22.17,116.69,95.06,0.8198,0.526,0.1542,0.2983,29,4,0.3575,0.3105,14,Florida Gulf Coast,3.0,112.9,110.04,0.5256,0.4935,0.1601,0.2702,21,13,0.3296,0.2981,Florida State
2017,1,7,Saint Mary's,11.39,112.1,100.05,0.6633,0.5239,0.1506,0.3134,24,7,0.3796,0.3355,10,VCU,11.74,116.02,104.26,0.692,0.5407,0.1738,0.2638,21,12,0.379,0.3283,Saint Mary's
2017,1,2,Arizona,22.21,117.49,95.54,0.8307,0.5587,0.1501,0.3309,26,6,0.3799,0.2994,15,North Dakota,0.66,110.5,110.14,0.5223,0.4883,0.1964,0.2722,20,14,0.3387,0.309,Arizona
2017,2,1,Gonzaga,30.7,124.05,94.17,0.9703,0.5695,0.14,0.3035,32,2,0.3672,0.28,8,Northwestern,13.17,112.94,98.88,0.682,0.5291,0.1713,0.2719,20,11,0.3815,0.3234,Gonzaga
2017,2,5,Notre Dame,17.26,115.95,98.93,0.7469,0.5381,0.1734,0.3289,26,8,0.3586,0.3063,4,West Virginia,16.7,114.02,97.75,0.7436,0.5257,0.1492,0.2734,23,7,0.3281,0.3356,West Virginia
2017,2,11,Xavier,10.09,115.63,105.78,0.6372,0.5326,0.1735,0.26,22,9,0.3255,0.321,3,Florida State,22.17,116.69,95.06,0.8198,0.526,0.1542,0.2983,29,4,0.3575,0.3105,Xavier
2017,2,7,Saint Mary's,11.39,112.1,100.05,0.6633,0.5239,0.1506,0.3134,24,7,0.3796,0.3355,2,Arizona,22.21,117.49,95.54,0.8307,0.5587,0.1501,0.3309,26,6,0.3799,0.2994,Arizona
2017,3,1,Gonzaga,30.7,124.05,94.17,0.9703,0.5695,0.14,0.3035,32,2,0.3672,0.28,4,West Virginia,16.7,114.02,97.75,0.7436,0.5257,0.1492,0.2734,23,7,0.3281,0.3356,Gonzaga
2017,3,11,Xavier,10.09,115.63,105.78,0.6372,0.5326,0.1735,0.26,22,9,0.3255,0.321,2,Arizona,22.21,117.49,95.54,0.8307,0.5587,0.1501,0.3309,26,6,0.3799,0.2994,Xavier
2017,4,1,Gonzaga,30.7,124.05,94.17,0.9703,0.5695,0.14,0.3035,32,2,0.3672,0.28,11,Xavier,10.09,115.63,105.78,0.6372,0.5326,0.1735,0.26,22,9,0.3255,0.321,Gonzaga
2017,1,1,Villanova,30.53,124.88,94.54,0.9616,0.5728,0.1454,0.2667,33,3,0.3994,0.286,16,Mount St. Mary's,-0.07,111.69,111.85,0.4921,0.5001,0.1999,0.3095,16,15,0.3684,0.3316,Villanova
2017,1,8,Wisconsin,11.15,113.26,102.58,0.6764,0.5401,0.1523,0.3336,24,8,0.3553,0.3176,9,Virginia Tech,8.3,116.29,107.94,0.6232,0.5175,0.1656,0.2886,22,10,0.3455,0.3418,Wisconsin
2017,1,5,Virginia,16.44,114.64,98.13,0.7623,0.5158,0.1827,0.2638,26,5,0.3721,0.3052,12,UNC Wilmington,4.54,114.05,109.3,0.5534,0.4912,0.1868,0.2655,20,12,0.3276,0.3198,Virginia
2017,1,4,Florida,19.94,119.73,99.06,0.7881,0.5481,0.1464,0.2793,23,6,0.3879,0.3028,13,East Tennessee State,5.73,110.07,103.99,0.5786,0.4988,0.1715,0.2733,20,13,0.3683,0.3084,Florida
2017,1,6,SMU,14.7,114.13,98.99,0.7283,0.5169,0.1541,0.3236,26,9,0.3523,0.2943,11,USC,10.02,113.69,102.95,0.6599,0.5193,0.1599,0.2941,20,13,0.3714,0.3297,USC
2017,1,3,Baylor,19.6,117.79,97.92,0.782,0.5575,0.1627,0.2629,29,5,0.3768,0.3382,14,New Mexico State,2.33,108.54,106.29,0.535,0.5097,0.1813,0.2878,20,15,0.3398,0.3096,Baylor
2017,1,7,South Carolina,12.56,112.26,100.42,0.703,0.5059,0.163,0.2863,21,10,0.3473,0.3339,10,Marquette,8.74,115.03,106.46,0.6324,0.5264,0.1863,0.3285,21,8,0.3531,0.3399,South Carolina
2017,1,2,Duke,26.35,122.55,96.26,0.9142,0.5691,0.1604,0.3034,27,7,0.3884,0.28,15,Troy,0.11,112.75,113.07,0.4974,0.5075,0.1681,0.3108,21,14,0.344,0.3042,Duke
2017,2,1,Villanova,30.53,124.88,94.54,0.9616,0.5728,0.1454,0.2667,33,3,0.3994,0.286,8,Wisconsin,11.15,113.26,102.58,0.6764,0.5401,0.1523,0.3336,24,8,0.3553,0.3176,Wisconsin
2017,2,5,Virginia,16.44,114.64,98.13,0.7623,0.5158,0.1827,0.2638,26,5,0.3721,0.3052,4,Florida,19.94,119.73,99.06,0.7881,0.5481,0.1464,0.2793,23,6,0.3879,0.3028,Florida
2017,2,11,USC,10.02,113.69,102.95,0.6599,0.5193,0.1599,0.2941,20,13,0.3714,0.3297,3,Baylor,19.6,117.79,97.92,0.782,0.5575,0.1627,0.2629,29,5,0.3768,0.3382,Baylor
2017,2,7,South Carolina,12.56,112.26,100.42,0.703,0.5059,0.163,0.2863,21,10,0.3473,0.3339,2,Duke,26.35,122.55,96.26,0.9142,0.5691,0.1604,0.3034,27,7,0.3884,0.28,South Carolina
2017,3,8,Wisconsin,11.15,113.26,102.58,0.6764,0.5401,0.1523,0.3336,24,8,0.3553,0.3176,4,Florida,19.94,119.73,99.06,0.7881,0.5481,0.1464,0.2793,23,6,0.3879,0.3028,Florida
2017,3,3,Baylor,19.6,117.79,97.92,0.782,0.5575,0.1627,0.2629,29,5,0.3768,0.3382,7,South Carolina,12.56,112.26,100.42,0.703,0.5059,0.163,0.2863,21,10,0.3473,0.3339,South Carolina
2017,4,4,Florida,19.94,119.73,99.06,0.7881,0.5481,0.1464,0.2793,23,6,0.3879,0.3028,7,South Carolina,12.56,112.26,100.42,0.703,0.5059,0.163,0.2863,21,10,0.3473,0.3339,South Carolina
2017,1,1,Kansas,28.05,124.1,96.57,0.9368,0.5601,0.1551,0.2678,32,2,0.3484,0.325,16,UC Davis,-1.71,108.21,110.44,0.4633,0.4861,0.163,0.3026,19,16,0.3153,0.3569,Kansas
2017,1,8,Miami,11.06,116.74,106.16,0.6494,0.5071,0.1491,0.2635,24,11,0.3364,0.2941,9,Michigan State,10.13,116.35,106.61,0.6363,0.5037,0.1714,0.3109,23,10,0.3339,0.3379,Michigan State
2017,1,5,Iowa State,14.18,116.56,102.22,0.7183,0.5294,0.167,0.2939,24,6,0.3282,0.3114,12,Nevada,6.19,112.34,107.06,0.5794,0.5186,0.1635,0.3092,24,9,0.3618,0.3352,Nevada
2017,1,4,Purdue,16.09,119.17,102.49,0.7398,0.5142,0.1649,0.3119,26,5,0.3261,0.2969,13,Vermont,6.82,111.63,103.97,0.5856,0.5136,0.1804,0.3044,20,12,0.3636,0.335,Purdue
2017,1,6,Creighton,12.88,113.45,99.78,0.6776,0.5334,0.1701,0.2809,26,8,0.3772,0.3362,11,Rhode Island,5.0,112.57,108.4,0.5771,0.4906,0.1847,0.2655,19,10,0.3561,0.3409,Rhode Island
2017,1,3,Oregon,20.47,117.5,96.82,0.7995,0.5222,0.1537,0.2742,27,8,0.3762,0.2911,14,Iona,5.9,111.02,105.89,0.5758,0.5019,0.1671,0.3275,18,15,0.3236,0.3317,Oregon
2017,1,7,Michigan,12.37,117.81,105.04,0.6892,0.5211,0.1805,0.295,22,8,0.3267,0.2946,10,Oklahoma State,7.52,112.34,104.48,0.6209,0.5092,0.1779,0.2864,22,10,0.3217,0.3248,Michigan
2017,1,2,Louisville,24.87,118.43,93.24,0.8727,0.539,0.1413,0.3255,27,5,0.3582,0.3023,15,Jacksonville State,1.48,109.92,108.92,0.5039,0.4963,0.1796,0.3153,18,16,0.3278,0.3158,Louisville
2017,2,1,Kansas,28.05,124.1,96.57,0.9368,0.5601,0.1551,0.2678,32,2,0.3484,0.325,9,Michigan State,10.13,116.35,106.61,0.6363,0.5037,0.1714,0.3109,23,10,0.3339,0.3379,Kansas
2017,2,12,Nevada,6.19,112.34,107.06,0.5794,0.5186,0.1635,0.3092,24,9,0.3618,0.3352,4,Purdue,16.09,119.17,102.49,0.7398,0.5142,0.1649,0.3119,26,5,0.3261,0.2969,Purdue
2017,2,11,Rhode Island,5.0,112.57,108.4,0.5771,0.4906,0.1847,0.2655,19,10,0.3561,0.3409,3,Oregon,20.47,117.5,96.82,0.7995,0.5222,0.1537,0.2742,27,8,0.3762,0.2911,Oregon
2017,2,7,Michigan,12.37,117.81,105.04,0.6892,0.5211,0.1805,0.295,22,8,0.3267,0.2946,2,Louisville,24.87,118.43,93.24,0.8727,0.539,0.1413,0.3255,27,5,0.3582,0.3023,Michigan
2017,3,1,Kansas,28.05,124.1,96.57,0.9368,0.5601,0.1551,0.2678,32,2,0.3484,0.325,4,Purdue,16.09,119.17,102.49,0.7398,0.5142,0.1649,0.3119,26,5,0.3261,0.2969,Kansas
2017,3,3,Oregon,20.47,117.5,96.82,0.7995,0.5222,0.1537,0.2742,27,8,0.3762,0.2911,7,Michigan,12.37,117.81,105.04,0.6892,0.5211,0.1805,0.295,22,8,0.3267,0.2946,Oregon
2017,4,1,Kansas,28.05,124.1,96.57,0.9368,0.5601,0.1551,0.2678,32,2,0.3484,0.325,3,Oregon,20.47,117.5,96.82,0.7995,0.5222,0.1537,0.2742,27,8,0.3762,0.2911,Oregon
2017,5,1,North Carolina,31.76,124.8,92.72,0.98,0.5763,0.1583,0.3151,33,3,0.3499,0.2923,3,Oregon,20.47,117.5,96.82,0.7995,0.5222,0.1537,0.2742,27,8,0.3762,0.2911,North Carolina
2017,5,1,Gonzaga,30.7,124.05,94.17,0.9703,0.5695,0.14,0.3035,32,2,0.3672,0.28,7,South Carolina,12.56,112.26,100.42,0.703,0.5059,0.163,0.2863,21,10,0.3473,0.3339,Gonzaga
2017,6,1,North Carolina,31.76,124.8,92.72,0.98,0.5763,0.1583,0.3151,33,3,0.3499,0.2923,1,Gonzaga,30.7,124.05,94.17,0.9703,0.5695,0.14,0.3035,32,2,0.3672,0.28,North Carolina
2018,1,1,Virginia,27.19,121.38,95.09,0.9197,0.5622,0.1545,0.3316,31,2,0.3644,0.3123,16,UMBC,-3.99,108.54,111.92,0.4453,0.4724,0.1641,0.3207,19,16,0.3481,0.3539,UMBC
2018,1,8,Creighton,13.99,116.88,103.87,0.7235,0.5246,0.1461,0.2803,20,7,0.3696,0.3079,9,Kansas State,7.48,114.14,106.88,0.6014,0.5045,0.1573,0.3173,24,10,0.362,0.3144,Kansas State
2018,1,5,Kentucky,18.95,119.79,99.93,0.7828,0.5457,0.1701,0.3123,25,9,0.3394,0.3054,12,Davidson,8.16,114.21,106.93,0.611,0.5145,0.1584,0.327,24,12,0.3351,0.2919,Kentucky
2018,1,4,Arizona,20.85,119.3,98.35,0.8204,0.5225,0.1738,0.326,24,5,0.3721,0.2881,13,Buffalo,7.08,110.15,103.68,0.6046,0.5047,0.1909,0.2921,20,12,0.3449,0.3501,Buffalo
2018,1,6,Miami,13.65,115.69,101.28,0.722,0.5271,0.1647,0.3321,24,7,0.3668,0.3443,11,Loyola Chicago,10.92,112.23,101.93,0.6748,0.5087,0.176,0.293,20,11,0.362,0.3299,Loyola Chicago
2018,1,3,Tennessee,20.5,117.29,96.46,0.8035,0.534,0.1612,0.3053,29,7,0.3702,0.2871,14,Wright State,3.02,110.94,108.62,0.5499,0.5172,0.1713,0.313,18,12,0.3637,0.3259,Tennessee
2018,1,7,Nevada,12.99,117.01,103.66,0.7128,0.5222,0.1773,0.3343,24,8,0.3554,0.3302,10,Texas,11.86,117.19,105.59,0.6897,0.5253,0.1737,0.2948,19,11,0.3544,0.3162,Nevada
2018,1,2,Cincinnati,23.03,119.94,97.61,0.8294,0.5266,0.1632,0.2671,29,3,0.3765,0.3247,15,Georgia State,0.02,111.72,110.78,0.4975,0.513,0.1907,0.2701,19,12,0.3249,0.3529,Cincinnati
2018,2,16,UMBC,-3.99,108.54,111.92,0.4453,0.4724,0.1641,0.3207,19,16,0.3481,0.3539,9,Kansas State,7.48,114.14,106.88,0.6014,0.5045,0.1573,0.3173,24,10,0.362,0.3144,Kansas State
2018,2,5,Kentucky,18.95,119.79,99.93,0.7828,0.5457,0.1701,0.3123,25,9,0.3394,0.3054,13,Buffalo,7.08,110.15,103.68,0.6046,0.5047,0.1909,0.2921,20,12,0.3449,0.3501,Kentucky
2018,2,11,Loyola Chicago,10.92,112.23,101.93,0.6748,0.5087,0.176,0.293,20,11,0.362,0.3299,3,Tennessee,20.5,117.29,96.46,0.8035,0.534,0.1612,0.3053,29,7,0.3702,0.2871,Loyola Chicago
2018,2,7,Nevada,12.99,117.01,103.66,0.7128,0.5222,0.1773,0.3343,24,8,0.3554,0.3302,2,Cincinnati,23.03,119.94,97.61,0.8294,0.5266,0.1632,0.2671,29,3,0.3765,0.3247,Nevada
2018,3,9,Kansas State,7.48,114.14,106.88,0.6014,0.5045,0.1573,0.3173,24,10,0.362,0.3144,5,Kentucky,18.95,119.79,99.93,0.7828,0.5457,0.1701,0.3123,25,9,0.3394,0.3054,Kentucky
2018,3,11,Loyola Chicago,10.92,112.23,101.93,0.6748,0.5087,0.176,0.293,20,11,0.362,0.3299,7,Nevada,12.99,117.01,103.66,0.7128,0.5222,0.1773,0.3343,24,8,0.3554,0.3302,Loyola Chicago
2018,4,5,Kentucky,18.95,119.79,99.93,0.7828,0.5457,0.1701,0.3123,25,9,0.3394,0.3054,11,Loyola Chicago,10.92,112.23,101.93,0.6748,0.5087,0.176,0.293,20,11,0.362,0.3299,Loyola Chicago
2018,1,1,Xavier,30.22,124.09,94.23,0.936,0.5664,0.14,0.3253,33,5,0.346,0.3138,16,Texas Southern,-1.48,109.66,110.81,0.4953,0.4878,0.2008,0.3031,19,14,0.3243,0.3227,Xavier
2018,1,8,Missouri,10.09,116.72,107.36,0.6472,0.5312,0.1812,0.3336,24,9,0.3565,0.3217,9,Florida State,7.54,111.39,104.56,0.5934,0.5283,0.1608,0.3318,22,9,0.3568,0.3222,Florida State
2018,1,5,Ohio State,17.54,116.95,98.45,0.7717,0.5211,0.1592,0.3019,25,6,0.3694,0.3028,12,South Dakota State,6.81,112.9,105.48,0.6018,0.502,0.1876,0.2769,23,12,0.3488,0.3338,Ohio State
2018,1,4,Gonzaga,20.39,118.02,97.53,0.7905,0.525,0.1603,0.329,26,6,0.3537,0.3032,13,UNC Greensboro,6.09,109.72,103.21,0.5774,0.5137,0.1662,0.3194,19,13,0.3183,0.3307,Gonzaga
2018,1,6,Houston,14.89,115.94,101.03,0.7068,0.5103,0.1771,0.3331,23,9,0.3576,0.2956,11,San Diego State,6.67,110.44,103.6,0.6013,0.4959,0.1847,0.3074,20,11,0.346,0.3002,Houston
2018,1,3,Michigan,21.36,118.59,96.31,0.8153,0.528,0.14,0.2668,29,7,0.3522,0.3029,14,Montana,0.16,110.84,110.1,0.4958,0.495,0.1785,0.3273,18,13,0.3343,0.3389,Michigan
2018,1,7,Texas A&M,11.79,116.01,104.83,0.6721,0.5216,0.1616,0.2709,25,9,0.3292,0.3154,10,Providence,10.49,113.72,103.33,0.6515,0.5281,0.1584,0.3168,19,8,0.3414,0.3433,Texas A&M
2018,1,2,North Carolina,26.54,119.28,93.01,0.9022,0.5457,0.1553,0.261,27,7,0.3686,0.3319,15,Lipscomb,-0.19,112.68,112.61,0.4832,0.5043,0.1924,0.3377,18,13,0.3352,0.3137,North Carolina
2018,2,1,Xavier,30.22,124.09,94.23,0.936,0.5664,0.14,0.3253,33,5,0.346,0.3138,9,Florida State,7.54,111.39,104.56,0.5934,0.5283,0.1608,0.3318,22,9,0.3568,0.3222,Florida State
2018,2,5,Ohio State,17.54,116.95,98.45,0.7717,0.5211,0.1592,0.3019,25,6,0.3694,0.3028,4,Gonzaga,20.39,118.02,97.53,0.7905,0.525,0.1603,0.329,26,6,0.3537,0.3032,Gonzaga
2018,2,6,Houston,14.89,115.94,101.03,0.7068,0.5103,0.1771,0.3331,23,9,0.3576,0.2956,3,Michigan,21.36,118.59,96.31,0.8153,0.528,0.14,0.2668,29,7,0.3522,0.3029,Michigan
2018,2,7,Texas A&M,11.79,116.01,104.83,0.6721,0.5216,0.1616,0.2709,25,9,0.3292,0.3154,2,North Carolina,26.54,119.28,93.01,0.9022,0.5457,0.1553,0.261,27,7,0.3686,0.3319,Texas A&M
2018,3,9,Florida State,7.54,111.39,104.56,0.5934,0.5283,0.1608,0.3318,22,9,0.3568,0.3222,4,Gonzaga,20.39,118.02,97.53,0.7905,0.525,0.1603,0.329,26,6,0.3537,0.3032,Gonzaga
2018,3,3,Michigan,21.36,118.59,96.31,0.8153,0.528,0.14,0.2668,29,7,0.3522,0.3029,7,Texas A&M,11.79,116.01,104.83,0.6721,0.5216,0.1616,0.2709,25,9,0.3292,0.3154,Michigan
2018,4,4,Gonzaga,20.39,118.02,97.53,0.7905,0.525,0.1603,0.329,26,6,0.3537,0.3032,3,Michigan,21.36,118.59,96.31,0.8153,0.528,0.14,0.2668,29,7,0.3522,0.3029,Michigan
2018,1,1,Villanova,31.8,122.81,90.84,0.98,0.5739,0.158,0.2626,32,5,0.3763,0.28,16,Radford,-4.97,106.91,111.56,0.4449,0.4723,0.2022,0.2605,16,15,0.3243,0.3192,Villanova
2018,1,8,Virginia Tech,13.97,113.7,98.93,0.6919,0.5388,0.1563,0.3093,22,10,0.3433,0.3067,9,Alabama,8.41,114.13,105.04,0.6351,0.5037,0.1749,0.3081,21,9,0.3435,0.3341,Alabama
2018,1,5,West Virginia,19.89,120.22,100.57,0.782,0.5351,0.1791,0.2835,27,6,0.3513,0.2832,12,Murray State,9.38,112.13,102.77,0.6592,0.5146,0.1824,0.2886,24,10,0.3568,0.3101,West Virginia
2018,1,4,Wichita State,16.44,117.85,101.64,0.7366,0.5527,0.1555,0.2793,25,5,0.3523,0.3238,13,Marshall,3.19,109.35,105.25,0.5351,0.5112,0.1794,0.2671,19,13,0.3371,0.3202,Marshall
2018,1,6,Florida,13.33,112.82,98.5,0.7062,0.5276,0.1707,0.3394,24,8,0.327,0.3375,11,St. Bonaventure,10.19,116.18,105.56,0.6377,0.5126,0.1615,0.2804,22,10,0.3489,0.3449,Florida
2018,1,3,Texas Tech,24.32,118.83,94.93,0.8769,0.5625,0.1707,0.3027,27,4,0.3399,0.3076,14,Stephen F. Austin,0.38,112.2,111.32,0.4973,0.4819,0.1933,0.2701,19,12,0.3563,0.3537,Texas Tech
2018,1,7,Arkansas,11.62,115.5,103.87,0.6835,0.5094,0.1608,0.2614,21,7,0.3341,0.3356,10,Butler,7.9,113.87,106.17,0.6055,0.4998,0.1681,0.3117,23,12,0.3573,0.3343,Butler
2018,1,2,Purdue,24.13,121.64,96.81,0.8808,0.5404,0.1568,0.2827,28,3,0.3743,0.2906,15,Cal State Fullerton,-2.25,109.92,111.2,0.4724,0.5113,0.1783,0.3276,20,14,0.3564,0.3191,Purdue
2018,2,1,Villanova,31.8,122.81,90.84,0.98,0.5739,0.158,0.2626,32,5,0.3763,0.28,9,Alabama,8.41,114.13,105.04,0.6351,0.5037,0.1749,0.3081,21,9,0.3435,0.3341,Villanova
2018,2,5,West Virginia,19.89,120.22,100.57,0.782,0.5351,0.1791,0.2835,27,6,0.3513,0.2832,13,Marshall,3.19,109.35,105.25,0.5351,0.5112,0.1794,0.2671,19,13,0.3371,0.3202,West Virginia
2018,2,6,Florida,13.33,112.82,98.5,0.7062,0.5276,0.1707,0.3394,24,8,0.327,0.3375,3,Texas Tech,24.32,118.83,94.93,0.8769,0.5625,0.1707,0.3027,27,4,0.3399,0.3076,Texas Tech
2018,2,10,Butler,7.9,113.87,106.17,0.6055,0.4998,0.1681,0.3117,23,12,0.3573,0.3343,2,Purdue,24.13,121.64,96.81,0.8808,0.5404,0.1568,0.2827,28,3,0.3743,0.2906,Purdue
2018,3,1,Villanova,31.8,122.81,90.84,0.98,0.5739,0.158,0.2626,32,5,0.3763,0.28,5,West Virginia,19.89,120.22,100.57,0.782,0.5351,0.1791,0.2835,27,6,0.3513,0.2832,Villanova
2018,3,3,Texas Tech,24.32,118.83,94.93,0.8769,0.5625,0.1707,0.3027,27,4,0.3399,0.3076,2,Purdue,24.13,121.64,96.81,0.8808,0.5404,0.1568,0.2827,28,3,0.3743,0.2906,Texas Tech
2018,4,1,Villanova,31.8,122.81,90.84,0.98,0.5739,0.158,0.2626,32,5,0.3763,0.28,3,Texas Tech,24.32,118.83,94.93,0.8769,0.5625,0.1707,0.3027,27,4,0.3399,0.3076,Villanova
2018,1,1,Kansas,28.09,122.9,94.23,0.9206,0.5637,0.14,0.3085,30,3,0.3542,0.3091,16,Pennsylvania,-2.67,106.23,108.78,0.4464,0.4757,0.1803,0.3017,16,18,0.3619,0.3198,Kansas
