year,round,seed1,team1,adj_eff1,adj_off1,adj_def1,barthag1,efg1,to_pct1,orb_pct1,wins1,losses1,three_pct1,opp_three_pct1,seed2,team2,adj_eff2,adj_off2,adj_def2,barthag2,efg2,to_pct2,orb_pct2,wins2,losses2,three_pct2,opp_three_pct2,winner
2018,1,3,Texas Tech,23.2,117.8,94.6,0.863,0.516,0.165,0.326,27,9,0.374,0.319,14,Stephen F. Austin,1.5,109.7,108.2,0.519,0.481,0.184,0.33,22,15,0.312,0.334,Texas Tech
2018,1,7,Arkansas,11.7,114.6,102.9,0.679,0.518,0.182,0.267,22,13,0.375,0.329,10,Butler,9.8,113.5,103.7,0.666,0.513,0.17,0.286,20,18,0.332,0.327,Butler
2018,1,2,Purdue,25.7,121.9,96.2,0.896,0.513,0.159,0.327,27,11,0.332,0.326,15,CSU Fullerton,-1.3,111.4,112.7,0.478,0.497,0.198,0.331,21,14,0.322,0.351,Purdue
2018,1,1,Xavier,28.9,120.6,91.7,0.928,0.554,0.138,0.292,29,9,0.352,0.314,16,Texas Southern,-3.1,109.6,112.7,0.434,0.473,0.168,0.278,19,16,0.343,0.318,Xavier
2018,1,8,Missouri,12.9,114.8,101.9,0.679,0.489,0.162,0.318,21,15,0.324,0.315,9,Florida State,8.3,114.6,106.3,0.639,0.502,0.179,0.265,20,18,0.347,0.331,Florida State
2018,1,5,Ohio State,15.1,114.9,99.8,0.736,0.527,0.17,0.295,23,12,0.333,0.336,12,South Dakota State,5.5,111.7,106.2,0.601,0.484,0.16,0.282,26,11,0.316,0.332,Ohio State
2018,1,4,Gonzaga,19.7,118.6,98.9,0.809,0.526,0.152,0.301,25,10,0.355,0.325,13,UNC Greensboro,4.7,113.1,108.4,0.56,0.485,0.165,0.311,21,16,0.314,0.346,Gonzaga
2018,1,6,Houston,16.6,115.2,98.6,0.763,0.516,0.158,0.315,21,14,0.367,0.337,11,San Diego State,7.5,111.1,103.6,0.601,0.512,0.19,0.292,21,17,0.33,0.336,Houston
2018,1,3,Michigan,22.2,117.2,95.0,0.834,0.529,0.149,0.285,25,12,0.358,0.301,14,Montana,0.3,110.7,110.4,0.518,0.488,0.162,0.316,20,16,0.349,0.349,Michigan
2018,1,7,Texas A&M,9.5,113.5,104.0,0.641,0.503,0.163,0.319,21,14,0.359,0.31,10,Providence,6.0,114.2,108.2,0.591,0.503,0.183,0.273,21,14,0.319,0.34,Texas A&M
2018,1,2,North Carolina,25.6,118.4,92.8,0.896,0.522,0.137,0.317,29,8,0.365,0.292,15,Lipscomb,-3.7,110.0,113.7,0.431,0.459,0.195,0.332,23,12,0.342,0.323,North Carolina
2018,1,1,Kansas,25.3,121.6,96.3,0.869,0.529,0.15,0.272,32,6,0.386,0.324,16,Penn,-5.7,106.7,112.4,0.431,0.461,0.199,0.306,17,19,0.306,0.348,Kansas
2018,1,8,Seton Hall,8.3,113.4,105.1,0.606,0.493,0.187,0.329,19,19,0.36,0.319,9,NC State,6.0,111.2,105.2,0.593,0.484,0.179,0.297,20,16,0.347,0.329,Seton Hall
2018,1,5,Clemson,13.9,117.3,103.4,0.689,0.509,0.172,0.315,25,12,0.319,0.315,12,New Mexico State,2.6,111.2,108.6,0.529,0.485,0.16,0.34,23,15,0.35,0.316,Clemson
2018,1,4,Auburn,19.2,117.2,98.0,0.807,0.502,0.145,0.271,27,8,0.373,0.299,13,Charleston,2.6,112.9,110.3,0.528,0.476,0.17,0.324,23,15,0.35,0.342,Auburn
2018,1,6,TCU,12.6,113.3,100.7,0.677,0.516,0.171,0.272,24,11,0.327,0.321,11,Syracuse,7.2,114.7,107.5,0.596,0.487,0.163,0.27,22,13,0.322,0.335,Syracuse
2018,1,3,Michigan State,19.3,119.1,99.8,0.775,0.527,0.179,0.292,25,10,0.327,0.308,14,Bucknell,3.7,112.9,109.2,0.558,0.489,0.16,0.268,20,16,0.356,0.316,Michigan State
2018,1,7,Rhode Island,9.8,115.2,105.4,0.642,0.505,0.176,0.307,20,15,0.33,0.338,10,Oklahoma,6.2,113.1,106.9,0.605,0.476,0.188,0.325,19,17,0.319,0.346,Oklahoma
2018,1,2,Duke,26.5,120.3,93.8,0.906,0.533,0.149,0.294,28,9,0.353,0.325,15,Iona,-1.3,108.1,109.4,0.485,0.482,0.187,0.3,19,18,0.357,0.335,Duke
2018,5,1,Villanova,27.3,120.6,93.3,0.915,0.546,0.143,0.34,31,6,0.365,0.288,11,Loyola Chicago,6.9,113.9,107.0,0.597,0.496,0.166,0.282,18,19,0.313,0.332,Villanova
2018,5,1,Kansas,25.4,122.1,96.7,0.882,0.541,0.175,0.338,30,5,0.336,0.316,3,Michigan,22.6,120.8,98.2,0.842,0.545,0.153,0.335,25,12,0.387,0.299,Michigan
2018,6,1,Villanova,29.8,122.7,92.9,0.964,0.521,0.158,0.336,29,9,0.369,0.308,3,Michigan,21.3,117.2,95.9,0.801,0.505,0.163,0.262,28,8,0.355,0.307,Villanova
2019,1,1,Duke,29.8,121.3,91.5,0.934,0.552,0.165,0.265,29,6,0.344,0.313,16,North Dakota State,-1.9,110.7,112.6,0.49,0.471,0.2,0.292,18,18,0.309,0.329,Duke
2019,1,8,VCU,11.4,114.3,102.9,0.677,0.502,0.161,0.317,23,14,0.35,0.339,9,UCF,7.3,113.3,106.0,0.597,0.487,0.18,0.27,23,15,0.356,0.346,UCF
2019,1,5,Mississippi State,18.1,118.3,100.2,0.774,0.503,0.155,0.325,22,16,0.36,0.322,12,Liberty,2.8,112.1,109.3,0.532,0.505,0.164,0.331,24,14,0.313,0.341,Liberty
2019,1,4,Virginia Tech,15.1,114.9,99.8,0.734,0.504,0.176,0.318,26,10,0.323,0.317,13,Saint Louis,5.3,112.1,106.8,0.575,0.492,0.159,0.298,22,14,0.362,0.336,Virginia Tech
2019,1,6,Maryland,13.7,116.7,103.0,0.687,0.488,0.157,0.268,22,13,0.339,0.337,11,Belmont,7.3,114.5,107.2,0.593,0.498,0.177,0.299,19,19,0.314,0.345,Maryland
2019,1,3,LSU,18.9,116.0,97.1,0.772,0.505,0.169,0.318,26,11,0.368,0.307,14,Yale,-0.6,108.0,108.6,0.494,0.492,0.167,0.289,24,14,0.33,0.327,LSU
2019,1,7,Louisville,10.2,112.2,102.0,0.64,0.492,0.153,0.328,23,14,0.334,0.321,10,Minnesota,5.5,112.4,106.9,0.57,0.506,0.169,0.296,20,17,0.326,0.328,Minnesota
2019,1,2,Michigan State,24.4,118.4,94.0,0.874,0.513,0.162,0.325,27,8,0.354,0.321,15,Bradley,1.0,111.7,110.7,0.512,0.483,0.194,0.298,19,19,0.359,0.333,Michigan State
2019,1,1,Virginia,30.4,123.0,92.6,0.956,0.557,0.162,0.314,31,5,0.373,0.289,16,Gardner-Webb,-1.3,108.1,109.4,0.469,0.465,0.163,0.266,18,19,0.345,0.324,Virginia
2019,1,8,Ole Miss,8.9,114.5,105.6,0.646,0.481,0.173,0.304,19,19,0.365,0.327,9,Oklahoma,6.7,111.3,104.6,0.603,0.497,0.192,0.268,21,16,0.318,0.339,Oklahoma
2019,1,5,Wisconsin,18.3,116.4,98.1,0.781,0.519,0.161,0.274,25,10,0.347,0.321,12,Oregon,4.4,113.3,108.9,0.574,0.471,0.175,0.281,24,13,0.332,0.324,Oregon
2019,1,4,Kansas State,16.7,116.6,99.9,0.758,0.497,0.178,0.271,25,12,0.38,0.316,13,UC Irvine,4.4,112.2,107.8,0.55,0.486,0.192,0.293,23,12,0.338,0.331,UC Irvine
2019,1,6,Villanova,14.1,114.3,100.2,0.704,0.508,0.151,0.328,22,14,0.372,0.302,11,Saint Mary's,9.0,112.6,103.6,0.633,0.515,0.179,0.282,18,17,0.363,0.326,Saint Mary's
2019,1,3,Purdue,19.5,117.8,98.3,0.79,0.537,0.159,0.304,26,9,0.345,0.329,14,Old Dominion,-0.3,109.4,109.7,0.482,0.482,0.199,0.329,22,16,0.344,0.342,Purdue
2019,1,7,Cincinnati,12.1,116.3,104.2,0.7,0.511,0.167,0.271,21,16,0.327,0.335,10,Iowa,8.7,115.3,106.6,0.639,0.506,0.162,0.332,20,18,0.365,0.325,Iowa
2019,1,2,Tennessee,22.8,119.2,96.4,0.847,0.529,0.137,0.34,30,7,0.386,0.326,15,Colgate,-2.2,107.6,109.8,0.45,0.495,0.188,0.329,21,15,0.318,0.346,Tennessee
2019,1,1,North Carolina,25.9,121.4,95.5,0.904,0.544,0.166,0.308,28,10,0.371,0.316,16,Iona,-1.0,108.6,109.6,0.482,0.474,0.162,0.317,18,20,0.338,0.324,North Carolina
2019,1,8,Utah State,12.4,115.6,103.2,0.686,0.519,0.181,0.33,20,17,0.328,0.307,9,Washington,10.4,114.4,104.0,0.673,0.519,0.186,0.312,21,17,0.329,0.314,Washington
2019,1,5,Auburn,17.7,116.4,98.7,0.756,0.507,0.176,0.298,26,9,0.375,0.321,12,New Mexico State,4.8,110.7,105.9,0.557,0.497,0.176,0.293,23,14,0.362,0.316,Auburn
2019,1,4,Kansas,17.5,117.3,99.8,0.779,0.513,0.155,0.317,24,13,0.369,0.317,13,Northeastern,3.8,109.5,105.7,0.548,0.498,0.163,0.321,21,15,0.338,0.342,Kansas
2019,1,6,Iowa State,14.7,116.4,101.7,0.717,0.528,0.161,0.263,21,16,0.332,0.315,11,Ohio State,8.5,113.5,105.0,0.608,0.477,0.181,0.278,18,20,0.366,0.319,Ohio State
2019,1,3,Houston,21.0,117.6,96.6,0.798,0.504,0.177,0.296,27,9,0.357,0.315,14,Georgia State,0.1,111.6,111.5,0.496,0.468,0.198,0.333,21,15,0.329,0.324,Houston
2019,1,7,Wofford,13.4,115.7,102.3,0.688,0.501,0.173,0.263,24,11,0.371,0.312,10,Seton Hall,8.6,111.6,103.0,0.613,0.511,0.153,0.269,21,17,0.34,0.311,Wofford
2019,1,2,Kentucky,25.2,118.9,93.7,0.885,0.511,0.152,0.268,27,11,0.361,0.315,15,Abilene Christian,1.0,108.8,107.8,0.524,0.467,0.164,0.269,21,15,0.318,0.322,Kentucky
2019,1,1,Gonzaga,27.1,120.5,93.4,0.893,0.536,0.169,0.315,28,7,0.361,0.297,16,Fairleigh Dickinson,-1.6,110.7,112.3,0.483,0.463,0.165,0.301,19,17,0.347,0.321,Gonzaga
2019,1,8,Syracuse,9.7,115.8,106.1,0.636,0.481,0.183,0.33,21,17,0.366,0.32,9,Baylor,10.4,112.5,102.1,0.666,0.483,0.184,0.313,22,15,0.326,0.319,Baylor
2019,1,5,Marquette,18.3,115.7,97.4,0.787,0.504,0.158,0.337,25,13,0.34,0.312,12,Murray State,5.9,113.5,107.6,0.573,0.5,0.156,0.335,26,12,0.32,0.326,Murray State
2019,1,4,Florida State,19.8,118.6,98.8,0.784,0.515,0.155,0.262,24,14,0.366,0.329,13,Vermont,5.5,110.7,105.2,0.579,0.473,0.165,0.285,25,11,0.353,0.337,Florida State
2019,1,6,Buffalo,16.9,117.4,100.5,0.747,0.515,0.171,0.268,23,15,0.362,0.308,11,Arizona State,4.9,113.3,108.4,0.589,0.494,0.156,0.335,21,15,0.34,0.329,Buffalo
2019,1,3,Texas Tech,18.4,117.3,98.9,0.766,0.536,0.144,0.278,25,10,0.362,0.313,14,Northern Kentucky,0.8,111.5,110.7,0.51,0.496,0.177,0.269,20,18,0.336,0.34,Texas Tech
2019,1,7,Nevada,11.5,114.8,103.3,0.653,0.487,0.173,0.31,21,17,0.335,0.324,10,Florida,10.7,113.7,103.0,0.643,0.49,0.167,0.305,21,17,0.353,0.323,Florida
2019,1,2,Michigan,21.7,119.7,98.0,0.814,0.517,0.171,0.337,26,9,0.344,0.314,15,Montana,1.4,110.5,109.1,0.534,0.493,0.175,0.28,22,14,0.318,0.318,Michigan
2019,5,1,Virginia,27.7,122.2,94.5,0.924,0.52,0.149,0.334,31,7,0.383,0.311,5,Auburn,17.0,118.6,101.6,0.74,0.514,0.164,0.264,25,11,0.378,0.332,Virginia
2019,5,3,Texas Tech,22.2,117.6,95.4,0.846,0.509,0.164,0.308,27,9,0.347,0.328,2,Michigan State,22.6,120.9,98.3,0.858,0.523,0.143,0.293,28,9,0.37,0.322,Texas Tech
2019,6,1,Virginia,29.3,123.5,94.2,0.945,0.527,0.156,0.283,29,8,0.355,0.313,3,Texas Tech,22.3,120.0,97.7,0.837,0.528,0.175,0.317,28,9,0.368,0.328,Virginia
2021,1,1,Gonzaga,30.3,121.8,91.5,0.935,0.525,0.145,0.264,29,8,0.339,0.295,16,Norfolk State,-2.9,107.4,110.3,0.439,0.486,0.171,0.303,21,15,0.324,0.336,Gonzaga
2021,1,8,Oklahoma,11.5,114.8,103.3,0.662,0.514,0.18,0.283,22,16,0.356,0.341,9,Missouri,11.7,116.6,104.9,0.668,0.505,0.149,0.28,22,14,0.354,0.335,Oklahoma
2021,1,5,Creighton,18.5,118.2,99.7,0.783,0.527,0.163,0.308,24,14,0.37,0.335,12,UC Santa Barbara,3.1,112.0,108.9,0.534,0.473,0.177,0.29,23,13,0.334,0.334,Creighton
2021,1,4,Virginia,18.5,116.4,97.9,0.771,0.525,0.148,0.272,27,10,0.343,0.299,13,Ohio,2.9,111.5,108.6,0.538,0.497,0.17,0.278,25,11,0.319,0.315,Ohio
2021,1,6,USC,13.5,115.5,102.0,0.686,0.496,0.155,0.287,25,13,0.34,0.31,11,Drake,10.0,115.3,105.3,0.669,0.48,0.177,0.296,22,14,0.369,0.33,USC
2021,1,3,Kansas,23.8,120.3,96.5,0.85,0.544,0.174,0.291,28,9,0.361,0.303,14,Eastern Washington,1.1,110.5,109.4,0.516,0.474,0.185,0.286,24,11,0.311,0.318,Kansas
2021,1,7,Oregon,12.8,114.0,101.2,0.697,0.494,0.175,0.327,23,12,0.33,0.335,10,VCU,9.5,112.4,102.9,0.641,0.492,0.154,0.264,23,13,0.362,0.328,Oregon
2021,1,2,Iowa,26.5,120.2,93.7,0.896,0.529,0.146,0.291,30,5,0.339,0.289,15,Grand Canyon,0.5,110.5,110.0,0.516,0.464,0.197,0.268,19,18,0.353,0.327,Iowa
2021,1,1,Baylor,29.6,121.6,92.0,0.94,0.546,0.149,0.303,32,5,0.343,0.301,16,Hartford,-1.2,108.1,109.3,0.489,0.494,0.193,0.318,21,15,0.326,0.354,Baylor
2021,1,8,North Carolina,7.7,111.1,103.4,0.619,0.497,0.19,0.284,21,15,0.358,0.343,9,Wisconsin,8.5,114.0,105.5,0.628,0.483,0.16,0.327,23,12,0.325,0.314,Wisconsin
2021,1,5,Villanova,18.1,119.0,100.9,0.791,0.515,0.164,0.283,26,12,0.327,0.301,12,Winthrop,7.7,112.5,104.8,0.622,0.485,0.164,0.266,24,13,0.324,0.327,Villanova
2021,1,4,Purdue,19.2,116.3,97.1,0.791,0.531,0.179,0.273,26,11,0.343,0.327,13,North Texas,5.0,110.5,105.5,0.584,0.505,0.174,0.289,22,13,0.328,0.332,North Texas
2021,1,6,Texas Tech,16.1,117.9,101.8,0.727,0.514,0.154,0.331,21,14,0.326,0.302,11,Utah State,8.9,113.9,105.0,0.644,0.486,0.153,0.281,19,18,0.368,0.328,Texas Tech
2021,1,3,Arkansas,20.4,119.7,99.3,0.81,0.535,0.145,0.3,24,12,0.331,0.309,14,Colgate,3.1,112.5,109.4,0.551,0.473,0.177,0.296,21,17,0.319,0.35,Arkansas
2021,1,7,Florida,14.6,114.0,99.4,0.729,0.498,0.156,0.279,22,16,0.36,0.321,10,Virginia Tech,7.8,112.9,105.1,0.599,0.515,0.165,0.316,21,15,0.344,0.34,Florida
2021,1,2,Ohio State,23.3,118.8,95.5,0.853,0.543,0.14,0.28,29,8,0.387,0.301,15,Oral Roberts,0.9,109.7,108.8,0.525,0.497,0.159,0.331,23,14,0.332,0.323,Oral Roberts
2021,1,1,Michigan,26.3,119.3,93.0,0.889,0.541,0.138,0.278,31,7,0.38,0.318,16,Texas Southern,-4.1,108.7,112.8,0.444,0.468,0.174,0.27,21,14,0.336,0.324,Michigan
2021,1,8,LSU,12.3,113.5,101.2,0.671,0.521,0.168,0.292,21,14,0.375,0.328,9,St. Bonaventure,7.3,113.3,106.0,0.608,0.494,0.161,0.293,20,17,0.321,0.331,LSU
2021,1,5,Colorado,14.0,116.3,102.3,0.727,0.512,0.149,0.29,26,12,0.327,0.302,12,Georgetown,7.0,113.2,106.2,0.592,0.51,0.177,0.33,22,16,0.344,0.338,Georgetown
2021,1,4,Florida State,19.0,119.2,100.2,0.787,0.498,0.179,0.314,23,15,0.35,0.313,13,UNC Greensboro,1.4,111.8,110.4,0.533,0.478,0.182,0.319,21,17,0.352,0.341,Florida State
2021,1,6,BYU,11.8,114.6,102.8,0.666,0.518,0.16,0.33,21,14,0.341,0.311,11,UCLA,7.1,112.3,105.2,0.595,0.506,0.169,0.269,20,18,0.338,0.331,UCLA
2021,1,3,Texas,21.4,119.0,97.6,0.841,0.519,0.147,0.304,28,10,0.36,0.301,14,Abilene Christian,-0.5,109.0,109.5,0.486,0.487,0.19,0.328,23,13,0.344,0.345,Abilene Christian
2021,1,7,UConn,9.6,113.9,104.3,0.655,0.511,0.175,0.315,20,15,0.318,0.321,10,Maryland,9.9,113.8,103.9,0.653,0.483,0.161,0.29,22,15,0.351,0.334,Maryland
2021,1,2,Alabama,25.3,120.5,95.2,0.897,0.543,0.16,0.295,30,7,0.342,0.316,15,Iona,-2.8,110.0,112.8,0.458,0.482,0.187,0.314,20,15,0.324,0.344,Alabama
2021,1,1,Illinois,31.0,123.5,92.5,0.959,0.538,0.152,0.301,28,9,0.38,0.287,16,Drexel,-2.6,109.2,111.8,0.464,0.469,0.195,0.278,20,15,0.36,0.336,Illinois
2021,1,8,Loyola Chicago,8.6,113.1,104.5,0.613,0.48,0.163,0.336,23,14,0.362,0.345,9,Georgia Tech,10.2,115.9,105.7,0.656,0.511,0.18,0.337,23,12,0.343,0.323,Loyola Chicago
2021,1,5,Tennessee,15.9,115.4,99.5,0.734,0.523,0.153,0.316,24,11,0.369,0.316,12,Oregon State,6.2,111.5,105.3,0.584,0.488,0.184,0.287,24,13,0.344,0.316,Oregon State
2021,1,4,Oklahoma State,16.3,116.8,100.5,0.732,0.522,0.181,0.275,24,13,0.366,0.308,13,Liberty,1.2,109.3,108.1,0.508,0.487,0.165,0.269,24,11,0.361,0.341,Oklahoma State
2021,1,6,San Diego State,15.6,116.4,100.8,0.716,0.51,0.169,0.299,23,15,0.38,0.335,11,Syracuse,5.1,113.1,108.0,0.577,0.486,0.185,0.27,22,13,0.342,0.327,Syracuse
2021,1,3,West Virginia,21.0,118.0,97.0,0.822,0.509,0.178,0.316,24,12,0.354,0.322,14,Morehead State,0.3,108.5,108.2,0.499,0.495,0.167,0.281,22,15,0.321,0.353,Morehead State
2021,1,7,Clemson,10.1,113.7,103.6,0.648,0.51,0.165,0.292,24,12,0.342,0.328,10,Rutgers,9.9,114.8,104.9,0.661,0.502,0.184,0.276,22,13,0.363,0.335,Rutgers
2021,1,2,Houston,22.1,118.8,96.7,0.851,0.538,0.159,0.318,30,5,0.374,0.305,15,Cleveland State,-1.6,110.1,111.7,0.458,0.489,0.181,0.31,21,16,0.33,0.33,Houston
2021,5,1,Gonzaga,28.4,123.1,94.7,0.916,0.518,0.136,0.329,32,4,0.391,0.295,11,UCLA,9.9,113.1,103.2,0.642,0.5,0.181,0.296,21,15,0.32,0.33,Gonzaga
2021,5,1,Baylor,30.2,122.6,92.4,0.97,0.537,0.154,0.292,30,6,0.39,0.288,2,Houston,22.9,119.8,96.9,0.852,0.53,0.153,0.331,30,8,0.375,0.33,Baylor
2021,6,1,Baylor,27.5,119.7,92.2,0.893,0.544,0.159,0.335,29,9,0.375,0.291,1,Gonzaga,25.6,118.5,92.9,0.899,0.533,0.135,0.292,30,6,0.376,0.293,Baylor
2022,1,1,Gonzaga,25.5,121.9,96.4,0.878,0.52,0.164,0.295,29,6,0.338,0.311,16,Georgia State,-6.8,106.7,113.5,0.415,0.481,0.185,0.33,18,18,0.354,0.344,Gonzaga
2022,1,8,Boise State,10.5,114.0,103.5,0.667,0.516,0.167,0.311,22,14,0.348,0.341,9,Memphis,10.8,114.1,103.3,0.657,0.492,0.161,0.26,21,16,0.365,0.338,Memphis
2022,1,5,UConn,15.8,114.4,98.6,0.754,0.529,0.163,0.261,23,12,0.347,0.311,12,New Mexico State,5.3,110.9,105.6,0.595,0.488,0.165,0.317,23,14,0.349,0.343,New Mexico State
2022,1,4,Arkansas,15.5,116.7,101.2,0.733,0.523,0.169,0.316,27,10,0.337,0.325,13,Vermont,2.5,112.4,109.9,0.525,0.477,0.183,0.309,22,15,0.324,0.337,Arkansas
2022,1,6,Alabama,11.1,112.6,101.5,0.668,0.49,0.153,0.282,22,13,0.359,0.333,11,Notre Dame,4.9,111.9,107.0,0.567,0.482,0.187,0.34,20,15,0.338,0.342,Notre Dame
2022,1,3,Texas Tech,23.1,121.0,97.9,0.829,0.537,0.14,0.298,27,8,0.34,0.326,14,Montana State,-1.3,110.6,111.9,0.47,0.488,0.179,0.319,20,16,0.306,0.335,Texas Tech
2022,1,7,Michigan State,11.8,115.4,103.6,0.669,0.497,0.173,0.263,22,16,0.373,0.324,10,Davidson,8.8,112.3,103.5,0.648,0.512,0.16,0.269,20,17,0.352,0.319,Michigan State
2022,1,2,Duke,24.5,119.4,94.9,0.857,0.548,0.159,0.315,26,10,0.371,0.297,15,CSU Fullerton,-3.1,107.1,110.2,0.458,0.491,0.203,0.31,23,12,0.305,0.344,Duke
2022,1,1,Kansas,25.8,119.3,93.5,0.906,0.543,0.164,0.324,31,6,0.357,0.297,16,Texas Southern,-2.7,107.9,110.6,0.441,0.483,0.185,0.303,21,16,0.332,0.34,Kansas
2022,1,8,San Diego State,8.9,113.4,104.5,0.648,0.502,0.186,0.273,21,16,0.346,0.324,9,Creighton,8.7,114.6,105.9,0.631,0.507,0.187,0.31,21,14,0.336,0.331,Creighton
2022,1,5,Iowa,16.9,116.9,100.0,0.749,0.515,0.163,0.304,24,11,0.359,0.311,12,Richmond,2.6,111.7,109.1,0.521,0.503,0.165,0.263,22,16,0.314,0.32,Richmond
2022,1,4,Providence,18.9,117.7,98.8,0.792,0.508,0.156,0.308,24,14,0.328,0.333,13,South Dakota State,5.6,113.6,108.0,0.583,0.497,0.169,0.319,21,16,0.364,0.342,Providence
2022,1,6,LSU,14.2,116.6,102.4,0.726,0.492,0.154,0.302,24,12,0.325,0.31,11,Iowa State,5.2,112.7,107.5,0.581,0.508,0.177,0.305,22,15,0.355,0.34,Iowa State
2022,1,3,Wisconsin,22.0,119.6,97.6,0.827,0.508,0.17,0.304,28,10,0.357,0.319,14,Colgate,3.6,113.0,109.4,0.556,0.507,0.19,0.293,22,14,0.347,0.344,Wisconsin
2022,1,7,USC,12.4,113.8,101.4,0.697,0.522,0.158,0.337,20,17,0.344,0.318,10,Miami,8.6,113.5,104.9,0.649,0.489,0.163,0.278,21,15,0.365,0.307,Miami
2022,1,2,Auburn,21.6,118.5,96.9,0.81,0.514,0.174,0.28,30,8,0.342,0.305,15,Jacksonville State,-0.6,108.6,109.2,0.474,0.472,0.18,0.299,19,18,0.358,0.344,Auburn
2022,1,1,Arizona,25.2,121.3,96.1,0.873,0.542,0.172,0.287,28,8,0.383,0.307,16,Wright State,-2.5,110.4,112.9,0.48,0.48,0.188,0.264,21,15,0.334,0.33,Arizona
2022,1,8,Seton Hall,9.0,114.4,105.4,0.621,0.505,0.191,0.338,19,17,0.359,0.329,9,TCU,8.6,114.6,106.0,0.615,0.491,0.17,0.32,22,16,0.346,0.317,TCU
2022,1,5,Houston,17.6,115.6,98.0,0.749,0.518,0.162,0.312,26,10,0.334,0.322,12,UAB,3.5,110.5,107.0,0.55,0.494,0.18,0.269,23,14,0.333,0.326,Houston
2022,1,4,Illinois,17.1,117.5,100.4,0.767,0.501,0.157,0.326,26,9,0.37,0.323,13,Chattanooga,5.5,111.1,105.6,0.59,0.477,0.184,0.267,25,11,0.355,0.319,Illinois
2022,1,6,Colorado State,16.2,117.8,101.6,0.724,0.52,0.148,0.296,25,11,0.323,0.307,11,Michigan,5.2,112.2,107.0,0.568,0.49,0.184,0.271,22,13,0.352,0.311,Michigan
2022,1,3,Tennessee,19.5,116.0,96.5,0.781,0.527,0.151,0.297,26,11,0.381,0.298,14,Longwood,3.2,109.4,106.2,0.563,0.492,0.166,0.29,22,16,0.367,0.316,Tennessee
2022,1,7,Ohio State,14.2,115.8,101.6,0.7,0.508,0.164,0.334,24,13,0.32,0.311,10,Loyola Chicago,7.0,112.4,105.4,0.591,0.488,0.167,0.31,23,14,0.326,0.347,Loyola Chicago
2022,1,2,Villanova,25.9,120.9,95.0,0.904,0.547,0.167,0.262,27,10,0.364,0.3,15,Delaware,1.4,111.2,109.8,0.505,0.478,0.197,0.309,20,16,0.344,0.323,Villanova
2022,1,1,Baylor,27.6,120.3,92.7,0.918,0.533,0.138,0.312,29,7,0.367,0.315,16,Norfolk State,-5.1,108.8,113.9,0.424,0.455,0.205,0.338,18,19,0.309,0.357,Baylor
2022,1,8,North Carolina,7.4,113.1,105.7,0.62,0.482,0.186,0.272,22,16,0.314,0.32,9,Marquette,7.8,114.1,106.3,0.63,0.501,0.182,0.272,19,18,0.324,0.312,North Carolina
2022,1,5,Saint Mary's,16.6,117.1,100.5,0.753,0.502,0.144,0.266,26,12,0.368,0.304,12,Indiana,6.3,112.0,105.7,0.609,0.492,0.159,0.275,22,15,0.313,0.339,Saint Mary's
2022,1,4,UCLA,20.7,117.2,96.5,0.817,0.51,0.147,0.274,27,11,0.383,0.312,13,Akron,4.1,113.1,109.0,0.577,0.485,0.187,0.309,24,11,0.359,0.34,UCLA
2022,1,6,Texas,14.1,115.4,101.3,0.725,0.49,0.186,0.301,25,13,0.343,0.33,11,Virginia Tech,7.1,113.4,106.3,0.588,0.486,0.169,0.284,21,16,0.362,0.326,Virginia Tech
2022,1,3,Purdue,21.7,116.9,95.2,0.826,0.509,0.171,0.296,28,8,0.37,0.298,14,Yale,0.4,109.5,109.1,0.487,0.479,0.195,0.332,22,14,0.358,0.318,Purdue
2022,1,7,Murray State,13.3,113.8,100.5,0.684,0.505,0.161,0.302,24,12,0.341,0.333,10,San Francisco,7.3,112.4,105.1,0.62,0.511,0.175,0.313,20,15,0.321,0.342,Murray State
2022,1,2,Kentucky,23.5,118.6,95.1,0.863,0.525,0.162,0.269,30,7,0.336,0.3,15,Saint Peter's,-3.9,108.4,112.3,0.441,0.484,0.188,0.299,22,16,0.314,0.345,Saint Peter's
2022,5,2,Duke,23.7,119.9,96.2,0.836,0.543,0.147,0.31,27,9,0.378,0.3,1,North Carolina,25.3,119.5,94.2,0.865,0.512,0.158,0.308,28,10,0.35,0.293,North Carolina
2022,5,1,Kansas,31.0,121.0,90.0,0.956,0.548,0.157,0.306,32,5,0.37,0.323,2,Villanova,26.6,119.0,92.4,0.891,0.528,0.149,0.265,28,10,0.357,0.31,Kansas
2022,6,1,Kansas,25.8,121.1,95.3,0.878,0.533,0.155,0.316,32,3,0.368,0.294,8,North Carolina,9.9,114.7,104.8,0.666,0.519,0.162,0.309,23,14,0.334,0.326,Kansas
2023,1,1,Alabama,30.6,122.7,92.1,0.959,0.55,0.149,0.325,30,6,0.389,0.294,16,Texas A&M CC,-7.0,105.3,112.3,0.4,0.451,0.201,0.324,19,18,0.358,0.339,Alabama
2023,1,8,Maryland,10.4,114.7,104.3,0.636,0.489,0.161,0.323,21,14,0.334,0.325,9,West Virginia,6.7,112.0,105.3,0.596,0.496,0.192,0.327,22,16,0.323,0.342,Maryland
2023,1,5,San Diego State,17.8,117.7,99.9,0.766,0.521,0.178,0.303,25,10,0.343,0.329,12,Charleston,7.0,112.0,105.0,0.614,0.487,0.174,0.277,24,11,0.353,0.34,San Diego State
